State,Action,Reward
"[0.0, 0.10344827586206896, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,1.0
"[0.0, 0.13793103448275862, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,1.0
"[0.5, 0.7241379310344828, 0.0, 0.0, 0.0, 0.0056005600560056, 0.0, 0.0, 0.0, 0.6666666666666666, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,1.0
"[0.0, 0.27586206896551724, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,-0.01
"[0.0, 0.6206896551724138, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",EMsent,-0.01
"[0.0, 0.20689655172413793, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.20833333333333331, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,1.0
"[0.0, 0.13793103448275862, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,1.0
"[0.0, 0.24137931034482757, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,1.0
"[0.5, 0.7241379310344828, 0.0, 0.0, 0.0, 0.011801180118011801, 0.0, 0.0, 0.0, 0.7916666666666666, 0.1111111111111111, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,1.0
"[0.25, 0.6896551724137931, 0.0, 0.0, 0.0, 0.008700870087008702, 0.0, 0.0, 1.0, 0.041666666666666664, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,-0.01
"[0.0, 0.20689655172413793, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.20833333333333331, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,1.0
"[0.0, 0.1724137931034483, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,3.0
"[0.0, 0.20689655172413793, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.0, 0.3448275862068966, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.0, 0.1724137931034483, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,1.0
"[0.0, 0.10344827586206896, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,1.0
"[0.0, 0.06896551724137931, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,-0.01
"[0.0, 0.24137931034482757, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,-0.01
"[0.5, 0.3448275862068966, 0.0, 0.0, 0.0, 0.00020002000200020003, 0.0, 0.0, 0.0, 0.125, 0.2222222222222222, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,1.0
"[0.0, 0.4482758620689655, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",EMsent,-0.01
"[0.0, 0.3103448275862069, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,-0.01
"[0.25, 0.3448275862068966, 0.0, 0.0, 0.0, 0.005900590059005901, 0.0, 0.0, 0.0, 0.375, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,1.0
"[0.0, 0.3103448275862069, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,1.0
"[0.25, 0.6206896551724138, 0.0, 0.0, 0.0, 0.011801180118011801, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,-0.01
"[0.0, 0.06896551724137931, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,-0.01
"[0.0, 0.20689655172413793, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,-0.01
"[0.25, 0.48275862068965514, 0.0, 0.0, 0.0, 0.004800480048004801, 0.0, 0.0, 0.0, 0.041666666666666664, 0.1111111111111111, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,-0.01
"[0.0, 0.1724137931034483, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,3.0
"[0.0, 0.41379310344827586, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,-0.01
"[0.25, 0.3448275862068966, 0.0, 0.0, 0.0, 0.0030003000300030005, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,1.0
"[0.0, 0.3103448275862069, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.0, 0.41379310344827586, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",EMsent,1.0
"[0.0, 0.1724137931034483, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,3.0
"[0.0, 0.24137931034482757, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.1111111111111111, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.0, 0.10344827586206896, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,3.0
"[0.0, 0.034482758620689655, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.0, 0.10344827586206896, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,3.0
"[0.0, 0.41379310344827586, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,-0.01
"[0.0, 0.10344827586206896, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,-0.01
"[0.25, 0.4482758620689655, 0.0, 0.0, 0.0, 0.0047004700470047005, 0.0, 0.0, 0.0, 0.041666666666666664, 0.1111111111111111, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,-0.01
"[0.0, 0.13793103448275862, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,7.0
"[0.25, 0.41379310344827586, 0.0, 0.0, 0.0, 0.007800780078007801, 0.0, 0.0, 0.0, 0.4583333333333333, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,1.0
"[0.25, 0.24137931034482757, 0.0, 0.0, 0.0, 0.00030003000300030005, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,1.0
"[0.0, 0.06896551724137931, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.0, 0.27586206896551724, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.25, 0.1111111111111111, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,1.0
"[0.0, 0.24137931034482757, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.0, 0.24137931034482757, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.125, 0.1111111111111111, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.0, 0.20689655172413793, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.0, 0.41379310344827586, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.0, 0.3448275862068966, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.0, 0.1724137931034483, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,1.0
"[0.25, 0.3103448275862069, 0.0, 0.0, 0.0, 0.009200920092009202, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,1.0
"[0.0, 0.034482758620689655, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,1.0
"[0.0, 0.10344827586206896, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.25, 0.41379310344827586, 0.0, 0.0, 0.0, 0.0047004700470047005, 0.0, 0.0, 0.0, 0.41666666666666663, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,1.0
"[0.0, 0.3793103448275862, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.0, 0.27586206896551724, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,1.0
"[0.0, 0.20689655172413793, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.20833333333333331, 0.1111111111111111, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,1.0
"[0.0, 0.034482758620689655, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,1.0
"[0.0, 0.3103448275862069, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",EMsent,1.0
"[0.0, 0.10344827586206896, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.2222222222222222, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,2.0
"[0.0, 0.20689655172413793, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.0, 0.13793103448275862, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,-0.01
"[0.25, 0.3793103448275862, 0.0, 0.0, 0.0, 0.004100410041004101, 0.0, 0.0, 0.0, 0.25, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",EMsent,1.0
"[0.0, 0.10344827586206896, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.1111111111111111, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,1.0
"[0.0, 0.3103448275862069, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.0, 0.5172413793103449, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.16666666666666666, 0.1111111111111111, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.25, 0.5172413793103449, 0.0, 0.0, 0.0, 0.0083008300830083, 0.0, 0.0, 0.0, 0.4583333333333333, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,1.0
"[0.0, 0.24137931034482757, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.25, 0.27586206896551724, 0.0, 0.0, 0.0, 0.0031003100310031005, 0.0, 0.0, 0.0, 0.29166666666666663, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,1.0
"[0.0, 0.3103448275862069, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.29166666666666663, 0.1111111111111111, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.25, 0.3448275862068966, 0.0, 0.0, 0.0, 0.0031003100310031005, 0.0, 0.0, 0.0, 0.041666666666666664, 0.1111111111111111, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,-0.01
"[0.0, 0.27586206896551724, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.29166666666666663, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,3.0
"[0.0, 0.1724137931034483, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,-0.01
"[0.0, 0.20689655172413793, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,-0.01
"[0.0, 0.10344827586206896, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,1.0
"[0.0, 0.3103448275862069, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.25, 0.3103448275862069, 0.0, 0.0, 0.0, 0.004500450045004501, 0.0, 0.0, 0.0, 0.3333333333333333, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,1.0
"[0.0, 0.5862068965517241, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.6666666666666666, 0.8888888888888888, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,3.0
"[0.0, 0.034482758620689655, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.5, 0.5517241379310345, 0.0, 0.0, 0.0, 0.0027002700270027003, 0.0, 0.0, 0.0, 0.5833333333333333, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,3.0
"[0.5, 0.4482758620689655, 0.0, 0.0, 0.0, 0.005500550055005501, 0.0, 0.0, 0.0, 0.20833333333333331, 0.3333333333333333, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,1.0
"[0.5, 0.7586206896551724, 0.0, 0.0, 0.0, 0.009500950095009501, 0.0, 0.0, 0.0, 0.7083333333333333, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,1.0
"[0.0, 0.4482758620689655, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.2222222222222222, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,3.0
"[0.0, 0.06896551724137931, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,3.0
"[0.0, 0.3793103448275862, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.125, 0.2222222222222222, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.25, 0.6206896551724138, 0.0, 0.0, 0.0, 0.014901490149014903, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",EMsent,1.0
"[0.0, 0.3793103448275862, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,-0.01
"[0.0, 0.5517241379310345, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.041666666666666664, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,-0.01
"[0.0, 0.27586206896551724, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.0, 0.10344827586206896, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,1.0
"[0.0, 0.10344827586206896, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,-0.01
"[0.0, 0.034482758620689655, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,1.0
"[0.0, 0.13793103448275862, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.08333333333333333, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,1.0
"[0.0, 0.4482758620689655, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]",EMsent,-0.01
"[0.0, 0.034482758620689655, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,-0.01
"[0.0, 0.20689655172413793, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]",EMsent,1.0
"[0.25, 0.27586206896551724, 0.0, 0.0, 0.0, 0.00020002000200020003, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]",EMsent,1.0
